Field,Source,Works
"Economics, Econometrics and Finance",Cuadernos de Administración,132
"Economics, Econometrics and Finance",BCU Open Access Repository (Birmingham City University),132
"Economics, Econometrics and Finance",Business and Economics Journal,132
"Economics, Econometrics and Finance",Soft Computing,132
"Economics, Econometrics and Finance",Current Medical Research and Opinion,132
"Economics, Econometrics and Finance",Screen education,132
"Economics, Econometrics and Finance",Journal of Psychosocial Nursing and Mental Health Services,132
"Economics, Econometrics and Finance",Organization Science,132
"Economics, Econometrics and Finance",International Journal of Urban Sciences,132
"Economics, Econometrics and Finance",Glasnik Advokatske komore Vojvodine,132
"Economics, Econometrics and Finance",ESPACIOS,132
"Economics, Econometrics and Finance",Poslovna ekonomija,132
"Economics, Econometrics and Finance",Atenea,132
"Economics, Econometrics and Finance",Communications of International Proceedings,132
"Economics, Econometrics and Finance",Maliye Finans Yazıları,132
"Economics, Econometrics and Finance",Journal of Park and Recreation Administration,132
"Economics, Econometrics and Finance",Journal of Income & Wealth,132
"Economics, Econometrics and Finance",Journal of Strategic Studies,132
"Economics, Econometrics and Finance",Quarterly selection of articles - Bulletin de la Banque de France,132
"Economics, Econometrics and Finance",CHERKASY UNIVERSITY BULLETIN ECONOMICS SCIENCES,132
"Economics, Econometrics and Finance",Turk Turizm Arastirmalari Dergisi,132
"Economics, Econometrics and Finance",Journal of the American Veterinary Medical Association,132
"Economics, Econometrics and Finance",Raporty / Instytut Rozwoju i Studiów Strategicznych,132
"Economics, Econometrics and Finance",International Journal of Stochastic Analysis,132
"Economics, Econometrics and Finance",Marketing Letters,131
"Economics, Econometrics and Finance",Journal of Behavioral Economics,131
"Economics, Econometrics and Finance",Asian Journal of Finance & Accounting,131
"Economics, Econometrics and Finance",IL SOLE 24 ORE,131
"Economics, Econometrics and Finance",Mathematical Programming,131
"Economics, Econometrics and Finance",Theology,131
"Economics, Econometrics and Finance",London review of books,131
"Economics, Econometrics and Finance",Afrique contemporaine,131
"Economics, Econometrics and Finance",Asia Pacific Journal of Health Management,131
"Economics, Econometrics and Finance",Юридическая наука и практика: Вестник Нижегородской академии МВД России,131
"Economics, Econometrics and Finance",The Journal of Energy Markets,131
"Economics, Econometrics and Finance",Azja-Pacyfik,131
"Economics, Econometrics and Finance",Journal of Regional Financial Research,131
"Economics, Econometrics and Finance",Technology audit and production reserves,131
"Economics, Econometrics and Finance",Zeitschrift für Assyriologie und Vorderasiatische Archäologie,131
"Economics, Econometrics and Finance",Journal of Collective Bargaining in the Academy,131
"Economics, Econometrics and Finance",Social Sciences Journal of Colleges of Shanxi,131
"Economics, Econometrics and Finance",e-space (Manchester Metropolitan University),131
"Economics, Econometrics and Finance",International Accounting,131
"Economics, Econometrics and Finance",Scientific African,131
"Economics, Econometrics and Finance",Confrontations Europe: la revue,131
"Economics, Econometrics and Finance",Universidad Católica Santo Toribio de Mogrovejo - USAT,131
"Economics, Econometrics and Finance",EUR Research Repository (Erasmus University Rotterdam),131
"Economics, Econometrics and Finance",Business Week - edycja polska,131
"Economics, Econometrics and Finance",Journal of the Eastern Asia Society for transportation studies/Journal of the Eastern Asia Society for Transportation Studies,131
"Economics, Econometrics and Finance",The European Physical Journal Special Topics,131
"Economics, Econometrics and Finance",Journal of Fujian Normal University,131
"Economics, Econometrics and Finance",Emprendedores,131
"Economics, Econometrics and Finance",Geology and Resources,131
"Economics, Econometrics and Finance",American Quarterly,131
"Economics, Econometrics and Finance",Three Seas Economic Journal,131
"Economics, Econometrics and Finance",Prilozi,131
"Economics, Econometrics and Finance",Proceedings of the Voronezh State University of Engineering Technologies,131
"Economics, Econometrics and Finance",Research in Applied Economics,131
"Economics, Econometrics and Finance",Optometry and Vision Science,131
"Economics, Econometrics and Finance",Économie rurale,131
"Economics, Econometrics and Finance",Libra,131
"Economics, Econometrics and Finance",Вестник Санкт-Петербургского университета. Серия 5. Экономика,131
"Economics, Econometrics and Finance",Journal of Community Health,131
"Economics, Econometrics and Finance",Beijing shehui kexue,130
"Economics, Econometrics and Finance",Mehmet Akif Ersoy Üniversitesi İktisadi ve İdari Bilimler Fakültesi Dergisi,130
"Economics, Econometrics and Finance",Latin American Business Review,130
"Economics, Econometrics and Finance",Gold Science and Technology,130
"Economics, Econometrics and Finance",Journal of the American Medical Directors Association,130
"Economics, Econometrics and Finance",PRSM,130
"Economics, Econometrics and Finance","Erol, L': revista cultural del Berguedà",130
"Economics, Econometrics and Finance",Bulletin of the School of Oriental and African Studies,130
"Economics, Econometrics and Finance",Ería: Revista cuatrimestral de geografía,130
"Economics, Econometrics and Finance",Finans Politik ve Ekonomik Yorumlar Dergisi,130
"Economics, Econometrics and Finance",Экономика сельского хозяйства России,130
"Economics, Econometrics and Finance",Tijdschrift voor Geneeskunde,130
"Economics, Econometrics and Finance",Baikal Research Journal,130
"Economics, Econometrics and Finance",Royal Society of Health Journal,130
"Economics, Econometrics and Finance",Journal of Yunnan Normal University,130
"Economics, Econometrics and Finance",International Journal of Environmental Studies,130
"Economics, Econometrics and Finance",European Journal of Economic and Financial Research,130
"Economics, Econometrics and Finance",New York Public Library eBooks,130
"Economics, Econometrics and Finance",Accounting Organizations and Society,130
"Economics, Econometrics and Finance",UKRAINIAN ASSEMBLY OF DOCTORS OF SCIENCES IN PUBLIC ADMINISTRATION,130
"Economics, Econometrics and Finance",Mineral Economics,130
"Economics, Econometrics and Finance",Scripta Nova Revista Electrónica de Geografía y Ciencias Sociales,130
"Economics, Econometrics and Finance",Вестник Воронежского государственного технического университета,130
"Economics, Econometrics and Finance",Anuncios: Semanario de publicidad y marketing,130
"Economics, Econometrics and Finance",Alternatives to the High Cost of Litigation,130
"Economics, Econometrics and Finance",Advances in human resources management and organizational development book series,130
"Economics, Econometrics and Finance",The McKinsey Quarterly,130
"Economics, Econometrics and Finance",Contemporary Economics,130
"Economics, Econometrics and Finance",International Scientific Journal of Engineering and Management,130
"Economics, Econometrics and Finance",Supreme Court Economic Review,130
"Economics, Econometrics and Finance",Comparative Strategy,130
"Economics, Econometrics and Finance",Економічний вісник Національного технічного університету України «Київський політехнічний інститут»,130
"Economics, Econometrics and Finance",BIS quarterly review,130
"Economics, Econometrics and Finance",Journal of Consumer Research,129
"Economics, Econometrics and Finance",Journal of Anhui Normal University,129
"Economics, Econometrics and Finance",The Journal of Military History,129
"Economics, Econometrics and Finance",Contemporary studies in economic and financial analysis,129
"Economics, Econometrics and Finance",Ekonomija teorija i praksa,129
"Economics, Econometrics and Finance",Economía Sociedad y Territorio,129
"Economics, Econometrics and Finance",Journal of Healthcare Risk Management,129
"Economics, Econometrics and Finance",Bruce R Hopkins Nonprofit Counsel,129
"Economics, Econometrics and Finance",Housing Care and Support,129
"Economics, Econometrics and Finance",Cvut DSpace (Czech Technical University),129
"Economics, Econometrics and Finance",Acta academica karviniensia,129
"Economics, Econometrics and Finance",ZAMM ‐ Journal of Applied Mathematics and Mechanics / Zeitschrift für Angewandte Mathematik und Mechanik,129
"Economics, Econometrics and Finance",Canadian Pharmacists Journal / Revue des Pharmaciens du Canada,129
"Economics, Econometrics and Finance",Evaluation Review,129
"Economics, Econometrics and Finance",El mercado de valores,129
"Economics, Econometrics and Finance",International scientific journal Internauka,129
"Economics, Econometrics and Finance",Journal of Management and Science,129
"Economics, Econometrics and Finance",Journal of Legal Ethical and Regulatory Issues,129
"Economics, Econometrics and Finance",Transportation Planning and Technology,129
"Economics, Econometrics and Finance",SCIENTIFIC WORK,129
"Economics, Econometrics and Finance",Health Expectations,129
"Economics, Econometrics and Finance",Economics of Transition and Institutional Change,129
"Economics, Econometrics and Finance",Applied Mathematics,129
"Economics, Econometrics and Finance",Journal of Central South University(Social Science),129
"Economics, Econometrics and Finance",Journal of Public Health,129
"Economics, Econometrics and Finance",Malmö University Publications (Malmö University),129
"Economics, Econometrics and Finance",Economía Agraria y Recursos Naturales,129
"Economics, Econometrics and Finance",International Journal of Engineering and Management Research,129
"Economics, Econometrics and Finance",Politik Ekonomik Kuram,129
"Economics, Econometrics and Finance",OECD economic surveys. United States,129
